,Unnamed: 0,Country,Year,Coffee Consumption (kg per capita per year),Average Coffee Price (USD per kg),Type of Coffee Consumed,Population (millions)
805,805,Country_19,2000,2.983004639153221,14.868612904865198,Cappuccino,131.96386633923473
806,806,Country_17,2011,4.039055651289469,11.601992051446818,Americano,45.090769790942346
807,807,Country_21,2014,8.509023041783841,14.246715903566097,Latte,112.59328004964594
808,808,Country_14,2017,6.948775692008812,5.29726514384692,Americano,90.1602685269362
809,809,Country_9,2022,8.705193323010857,4.675102227948267,Espresso,12.332989312241384
810,810,Country_46,2013,6.125889506992359,7.420941722131491,Americano,62.7090474514143
811,811,Country_1,2000,5.015945882933079,5.502478322140664,Cappuccino,125.85478441659592
812,812,Country_45,2012,9.37476399638228,9.784553810510944,Cappuccino,47.9867609506573
813,813,Country_13,2014,2.290018540118359,9.708793788756063,Cappuccino,72.85731861361852
814,814,Country_4,2006,8.849041762824367,10.325518830883452,Americano,73.80714665489533
815,815,Country_1,2014,3.846542281502253,12.1975066891418,Mocha,93.08347015407352
816,816,Country_49,2019,8.789890622031741,14.68462670233552,Americano,132.7186611087373
817,817,Country_40,2009,3.113572907335085,13.66084560583061,Americano,26.85734061898831
818,818,Country_32,2013,6.641751709524324,5.302039635331397,Americano,76.18791551337871
819,819,Country_34,2005,9.104863352091776,7.72365057647723,Americano,64.2158216338542
820,820,Country_28,2013,5.788317175191124,6.814053275528461,Cappuccino,45.09209342498886
821,821,Country_31,2023,7.972533390427143,5.944990935577721,Latte,138.02161836611208
822,822,Country_8,2021,8.437372942844467,9.99197364321363,Americano,2.2174927687493806
823,823,Country_39,2011,7.891953669734233,10.085908422360037,Americano,19.193614101926187
824,824,Country_26,2010,9.402637894996786,6.4996931067686745,Latte,110.26832303750032
825,825,Country_34,2019,5.574673844159429,11.83086975337354,Americano,40.25279909835011
826,826,Country_3,2021,3.385003513321246,12.062057290864558,Latte,108.75370990274426
827,827,Country_50,2023,2.3824885096198383,4.230779943173267,Cappuccino,125.00578799661886
828,828,Country_12,2018,3.971678957100041,8.353334740945481,Mocha,38.93778650834499
829,829,Country_1,2001,3.145580031041937,13.791547053217831,Americano,29.59969889159061
830,830,Country_44,2021,6.463589931475844,9.72350469068222,Mocha,22.64979426949251
831,831,Country_5,2019,3.479562697693856,7.823905815828937,Americano,30.813203021484487
832,832,Country_30,2000,2.3114696583149694,6.790437667546431,Espresso,40.810622978461545
833,833,Country_30,2007,2.287918630949343,6.676899719101105,Espresso,130.4437226645358
834,834,Country_17,2013,8.652555986918893,5.09744837235887,Cappuccino,115.73065757461244
835,835,Country_48,2008,6.731599451544199,12.989490610024014,Mocha,1.2748032208179991
836,836,Country_47,2001,4.864682415147025,4.953231459335884,Mocha,131.24375217261658
837,837,Country_23,2022,9.153824341921975,7.215242424479974,Latte,12.743032655594671
838,838,Country_15,2004,2.561572891261709,4.502433124229885,Latte,98.63457701448404
839,839,Country_37,2022,9.842576581822607,12.595252266960705,Americano,23.56974046430713
840,840,Country_21,2007,6.930334322035688,4.432120504494695,Latte,10.279095766132476
841,841,Country_14,2015,3.467714031750788,7.391312142550293,Latte,114.20583393065549
842,842,Country_2,2021,7.432552791815748,10.306271070953304,Mocha,70.61326396452061
843,843,Country_11,2015,8.1070500782685,8.505174963227882,Espresso,90.2603144833627
844,844,Country_39,2012,5.434742266966196,7.104981739740105,Mocha,64.37759980082137
845,845,Country_38,2019,8.893060849964378,7.027079796702958,Latte,11.008607513668476
846,846,Country_34,2014,3.2058592583717624,12.775693366068742,Americano,111.2031067767592
847,847,Country_38,2000,4.230700668620867,14.713759045959696,Espresso,123.23231705415516
848,848,Country_50,2021,2.747938892671918,7.828451774936727,Latte,7.171660920216336
849,849,Country_34,2002,3.687022724858817,4.430600649699182,Latte,56.98186235060696
850,850,Country_18,2005,3.90983049528916,4.402223557000193,Americano,84.04016402345384
851,851,Country_30,2021,9.34106552737368,12.351347567317898,Americano,91.17232999227068
852,852,Country_15,2013,2.6248775100092496,10.076068037700397,Latte,87.14478823005352
853,853,Country_27,2003,5.419320961501676,12.619519231590637,Latte,104.24815743141728
854,854,Country_34,2017,6.259189497815304,11.672467113174324,Mocha,145.05561416050892
855,855,Country_38,2014,9.189544430417286,13.982569841919362,Cappuccino,59.19739164817795
856,856,Country_33,2008,9.981569749289708,13.74406720151286,Americano,83.93691147638282
857,857,Country_24,2017,8.027104919358687,12.671601351832953,Americano,105.16271579013583
858,858,Country_15,2002,9.766327924552236,9.22708076046358,Mocha,89.27114948959294
859,859,Country_30,2009,8.29680906028699,7.389390483642376,Espresso,58.62590347136807
860,860,Country_42,2016,9.705621127771334,9.577294661891038,Espresso,93.98781390452412
861,861,Country_17,2006,7.658165807555641,9.52278768051806,Espresso,97.86661803558404
862,862,Country_5,2014,2.6381074036085685,10.713031037782716,Americano,88.16030282362418
863,863,Country_29,2000,5.215361495941412,6.047073245611945,Cappuccino,31.56148845210325
864,864,Country_4,2010,7.172778270419763,11.211818684894876,Cappuccino,76.39122236471236
865,865,Country_10,2016,4.805748075634008,9.022610166263972,Mocha,132.76916465434437
866,866,Country_17,2004,4.187071344910229,10.82225315134945,Espresso,130.42167982680428
867,867,Country_10,2006,6.619194137064728,6.635653052115002,Espresso,112.86740082440564
868,868,Country_17,2018,9.468015013619478,8.778343832650904,Latte,104.88213165114654
869,869,Country_20,2023,2.2798549881292285,6.312213358977723,Mocha,23.83859152630718
870,870,Country_24,2014,8.153849628331502,13.62835672432482,Mocha,69.46023501116294
871,871,Country_5,2002,7.781818224357017,9.367571495456914,Americano,17.531745152376622
872,872,Country_34,2014,9.711627403106297,6.474795571311933,Americano,122.77538299576692
873,873,Country_6,2004,9.445689778660348,4.453295653157009,Mocha,44.36543775952292
874,874,Country_2,2022,8.097860496353544,11.43312531118896,Cappuccino,115.263013773115
875,875,Country_13,2011,6.163270117460789,6.361091853887313,Mocha,122.3722548348265
876,876,Country_43,2019,3.634140425868159,14.885404115506562,Cappuccino,133.98191851431957
877,877,Country_43,2004,6.361885746604595,9.870704107566889,Americano,113.32068169467676
878,878,Country_48,2002,8.12281595135723,7.178746958728353,Mocha,85.14462107559982
879,879,Country_11,2008,9.165353701103143,11.234451771718934,Cappuccino,90.12955229427772
880,880,Country_47,2008,8.317696073684392,7.027419157818941,Latte,48.76675924657026
881,881,Country_23,2006,3.562135481528432,13.023017233007211,Latte,27.37243251717636
882,882,Country_16,2001,6.797490513824475,7.39059656022936,Mocha,20.46479451874324
883,883,Country_31,2022,4.657387676250856,14.870725056355,Espresso,28.121504646398947
884,884,Country_11,2022,2.073645339125144,10.656592639898228,Mocha,140.1588312230243
885,885,Country_16,2020,3.6017674863093285,13.288522638369296,Americano,25.500554875901884
886,886,Country_8,2015,2.905765199467594,4.800970165362644,Americano,108.83687929435392
887,887,Country_4,2008,8.74175298831575,7.83129359124807,Latte,28.509652953893976
888,888,Country_40,2012,4.068050017182496,12.112357947827649,Cappuccino,146.31817576215028
889,889,Country_4,2018,4.277583751100444,11.20564919074641,Latte,55.62109578587892
890,890,Country_25,2019,9.679492574391071,6.136674335771335,Cappuccino,62.40832792533141
891,891,Country_3,2016,5.032693784390817,7.918232235606808,Mocha,61.27222523854092
892,892,Country_32,2005,2.0766851211551565,6.89787748236295,Espresso,122.65241842497107
893,893,Country_3,2003,4.270769186769092,10.747071867380273,Americano,33.52528818657432
894,894,Country_27,2000,2.9543966448145,7.790250524046525,Mocha,124.82268564993876
895,895,Country_29,2017,2.822468493886832,7.399596662003848,Latte,98.90176931187008
896,896,Country_32,2018,2.619898321085996,6.281157784799759,Mocha,33.82174500174182
897,897,Country_50,2008,6.746075761403018,8.499298330061132,Espresso,10.745724330295692
898,898,Country_19,2012,3.514781789038869,6.150528492162089,Cappuccino,116.47388867440483
899,899,Country_21,2007,4.889942352328084,14.588265461153956,Espresso,33.62549382661182
900,900,Country_5,2022,8.896141729040135,5.699519926448337,Latte,133.47095762870163
901,901,Country_18,2012,5.394705118370205,14.04635186454654,Espresso,20.338006327346125
902,902,Country_28,2014,9.325530800413102,8.713204079722402,Americano,92.83832015631783
903,903,Country_42,2010,5.98350442716485,8.156525907178942,Espresso,104.13309066450516
904,904,Country_22,2011,5.190692918718046,6.544517809953337,Mocha,98.99765976902565
905,905,Country_21,2013,8.003111416725613,10.99331967804271,Cappuccino,48.08844235994192
906,906,Country_6,2003,2.585400790144017,11.5408081651192,Americano,131.45300495984978
907,907,Country_1,2000,2.715827063859339,9.143280584776592,Americano,115.70099219556332
908,908,Country_5,2023,7.215789711383685,4.612775852627665,Americano,77.02074490157084
909,909,Country_41,2003,5.895525705913986,14.10361165757405,Latte,90.89066116282886
910,910,Country_12,2018,8.323322002553681,14.783620461640192,Latte,85.38931281515868
911,911,Country_26,2008,9.33016669874825,8.741477567330184,Mocha,142.05808802446836
912,912,Country_46,2009,5.10693502137238,10.7502688815026,Cappuccino,134.5655722801141
913,913,Country_34,2003,6.77128021267717,8.953284888681214,Espresso,36.08909548825444
914,914,Country_49,2019,6.005573022362479,7.540676159747326,Mocha,40.15120687954172
915,915,Country_14,2008,9.852885245139465,4.850506721435884,Latte,147.23427274773243
916,916,Country_26,2012,8.648675258852762,9.016745034370288,Mocha,36.24754459097744
917,917,Country_45,2011,9.29390166621883,13.002230119953966,Cappuccino,143.06841934790668
918,918,Country_27,2010,4.034720700620833,4.187346071968039,Mocha,97.81330205941502
919,919,Country_9,2011,8.180211385300755,10.403184514982446,Americano,8.466306417119068
920,920,Country_26,2017,4.123785799981191,13.688493195993578,Espresso,51.02335271966421
921,921,Country_47,2011,3.669940267427119,6.393043730157938,Latte,71.94695671502085
922,922,Country_22,2015,9.554129277244408,6.015814511579684,Latte,125.1308408261173
923,923,Country_47,2004,2.154435333742933,12.495042882721377,Cappuccino,49.95922657802739
924,924,Country_30,2019,9.723109629307435,6.805950742312226,Cappuccino,47.27616850655742
925,925,Country_43,2011,3.1940951759104497,6.111826943167133,Cappuccino,138.11922559527093
926,926,Country_48,2020,8.555504654346144,8.157881756261585,Latte,12.776117464774847
927,927,Country_17,2010,4.207380424544825,8.317522134972398,Americano,83.17666099253431
928,928,Country_26,2008,4.805618619445819,13.615111693182223,Espresso,76.1316512073674
929,929,Country_36,2017,3.73406169057588,10.802878191270445,Cappuccino,9.542879273154048
930,930,Country_1,2002,6.684112339848637,8.465576019735483,Latte,14.076123857377285
931,931,Country_8,2019,4.784764380062993,9.878267607143435,Americano,57.91314751372269
932,932,Country_49,2016,7.259144315957306,14.493617566578015,Cappuccino,20.990021682372365
933,933,Country_35,2013,2.125178543536528,5.245361442708849,Cappuccino,72.23271376273053
934,934,Country_15,2000,2.514999068120317,6.284870738971605,Espresso,91.72444392566972
935,935,Country_47,2016,2.797289221849989,14.587815772452108,Espresso,104.01810599094354
936,936,Country_22,2007,5.3519494824818485,14.530573333799245,Mocha,82.42403982219392
937,937,Country_14,2004,8.518369381279808,5.948819633912499,Cappuccino,57.56934236810356
938,938,Country_26,2004,9.10542328302706,5.5961969883782805,Mocha,20.33403536409069
939,939,Country_28,2008,3.958485920487206,8.631936477724818,Latte,37.87532680625455
940,940,Country_23,2002,6.594957793912112,4.54690121736766,Espresso,63.493829875362174
941,941,Country_14,2018,8.146919941540805,11.203938855136542,Americano,138.69305802694277
942,942,Country_24,2022,4.3106354393568695,4.852456238279164,Cappuccino,31.187486597964863
943,943,Country_2,2008,5.272061893890186,4.638325898037088,Cappuccino,62.58829040896565
944,944,Country_45,2021,6.191793621485711,9.33705629829734,Mocha,110.11401974873408
945,945,Country_26,2017,3.0789987712643816,14.535652997211116,Espresso,106.0752994482823
946,946,Country_14,2015,2.2078583498062425,8.694755296694755,Mocha,144.87329657661752
947,947,Country_7,2000,3.222446474546266,7.921292745266061,Cappuccino,29.44429320527148
948,948,Country_3,2001,7.014828970028267,14.977523870525143,Espresso,3.4614221283943154
949,949,Country_47,2013,2.5889460922694534,9.851658568571018,Cappuccino,49.026165887093214
950,950,Country_23,2013,3.5175709188010265,8.127655475792734,Espresso,23.30419925992469
951,951,Country_46,2000,4.70283108556243,8.244468946757621,Cappuccino,82.72188880514243
952,952,Country_43,2015,2.6229605144509307,6.144554456368615,Americano,134.9180792322848
953,953,Country_47,2014,3.5335941692930755,9.634453631922929,Mocha,103.54579811290888
954,954,Country_45,2014,9.290158311868089,8.827405309848064,Espresso,21.23402959616861
955,955,Country_18,2011,2.154393057815878,6.978748259821547,Mocha,18.29741363492763
956,956,Country_38,2015,7.227455393394897,5.765940952619358,Espresso,136.80602217803866
957,957,Country_35,2013,5.075271447321479,7.42362755534309,Espresso,73.65382293396765
958,958,Country_15,2023,7.381189915458969,9.595516604565022,Espresso,138.6272758064053
959,959,Country_25,2014,6.7095337629072365,4.6416659951328185,Cappuccino,110.69643961590944
960,960,Country_37,2022,3.787990034837154,5.691184314423516,Latte,149.00892063467475
961,961,Country_28,2014,8.77767590058711,14.42422993666005,Cappuccino,130.81293365648503
962,962,Country_10,2018,5.9355230608748535,9.97140886134473,Latte,62.71761664700897
963,963,Country_39,2007,8.580288151307773,4.697942340260417,Cappuccino,113.97594630518698
964,964,Country_17,2001,5.248100289505754,11.623965346465305,Latte,71.2129969306718
965,965,Country_39,2001,9.877484431321912,4.679831570869382,Espresso,35.727771671768075
966,966,Country_22,2009,8.16391486801037,12.127616497510102,Espresso,36.91335955469757
967,967,Country_26,2002,9.727601640900588,12.249589938920296,Latte,60.20099952481022
968,968,Country_44,2022,6.114611831278871,11.16186873324178,Latte,17.60846767581413
969,969,Country_25,2016,5.789529058325604,12.054249990812847,Mocha,27.487176448407936
970,970,Country_17,2007,8.043630474602063,4.967623591143635,Espresso,75.59069387429476
971,971,Country_13,2022,9.042330104107442,11.994586075907945,Cappuccino,143.1344491269091
972,972,Country_20,2003,9.713166366924463,5.503571516962713,Mocha,87.07526496056654
973,973,Country_25,2013,4.596415248259998,7.734564979990282,Latte,61.86601562901533
974,974,Country_4,2020,8.389636590741112,14.370197788506962,Cappuccino,37.16234766052596
975,975,Country_10,2009,3.6851647810842936,9.53163025425054,Americano,30.18929440125965
976,976,Country_3,2000,6.364594773963562,14.641690752913153,Americano,99.10264737745544
977,977,Country_41,2003,3.4387851872735933,4.978147047754113,Americano,127.40047229582716
978,978,Country_45,2000,4.779178894002711,9.25312259519498,Cappuccino,60.42953303943537
979,979,Country_18,2016,9.450866937651677,4.686425523045577,Latte,83.04819790961913
980,980,Country_47,2016,3.1687255981846887,10.932312886392133,Cappuccino,106.30228742610682
981,981,Country_36,2006,7.059207161081572,4.8657770150536805,Mocha,9.686040683280796
982,982,Country_47,2022,6.743634183419227,5.929045827944151,Mocha,53.283660067991335
983,983,Country_22,2019,2.965906821671892,6.847133410762085,Americano,109.73318057455424
984,984,Country_34,2014,4.607832350150497,12.236182368309317,Latte,103.0082349513715
985,985,Country_47,2012,6.503852036122126,5.803583306998823,Mocha,8.948810937997614
986,986,Country_8,2001,3.497428871907922,13.312952586223746,Espresso,36.43495625763734
987,987,Country_40,2018,8.404989251302524,5.450943327138809,Espresso,102.3136249523052
988,988,Country_49,2023,9.777252076278,4.38768893977172,Americano,41.44099031102978
989,989,Country_44,2012,3.718075199699777,8.345499608666346,Americano,122.34713379667076
990,990,Country_19,2023,3.4952957183246074,14.773858061684246,Americano,5.396224020674743
991,991,Country_42,2010,5.639480574379557,5.213764505676549,Mocha,29.361707364723312
992,992,Country_41,2021,7.982122217120257,5.11890288443592,Latte,42.915634027533166
993,993,Country_37,2014,4.252804881882011,12.262831618751862,Americano,138.86818538670315
994,994,Country_6,2009,2.159039269578243,7.433778633929219,Cappuccino,119.65152449922918
995,995,Country_26,2008,6.329765024263152,11.890097789482889,Americano,132.73761789286834
996,996,Country_34,2008,9.652804542138462,6.200116483876997,Mocha,66.63139292941582
997,997,Country_45,2019,5.1302148432555645,9.060791936179792,Latte,123.56175160018655
998,998,Country_6,2000,5.361076433464803,6.9181886552380965,Americano,128.17054220516553
999,999,Country_37,2016,9.751213736912304,8.966810363669957,Espresso,60.593566757374944
1000,1000,Country_33,2011,7.556860893013827,12.460068018438342,Americano,149.17481531389365
1001,1001,Country_22,2009,7.753375382737001,12.382109345254278,Americano,127.83455575316452
1002,1002,Country_21,2004,6.501616042968541,9.67349516441096,Latte,146.1404483429735
1003,1003,Country_6,2017,9.796873686905933,14.21209028093156,Cappuccino,130.10806918812966
1004,1004,Country_6,2014,7.510931875404449,6.901625126931014,Americano,116.6543423980856
1005,1005,Country_48,2005,9.160262012841356,6.643424862311564,Americano,141.63273714621732
1006,1006,Country_4,2006,7.595030925865769,10.75187041292977,Mocha,63.55306744310392
1007,1007,Country_30,2016,7.880926598723168,10.83426737638468,Latte,117.71668159103253
1008,1008,Country_11,2005,4.323287377137972,4.511940435214714,Mocha,32.72078968150032
1009,1009,Country_30,2007,4.427829584110552,10.685554836255871,Americano,110.18628435344048
1010,1010,Country_31,2011,8.263877196608234,8.118797730839159,Americano,118.01763917480652
1011,1011,Country_24,2020,4.373650313359197,12.22186777852615,Espresso,107.76213707265488
1012,1012,Country_9,2013,6.502160566412253,12.889162309998,Mocha,127.6221467382171
1013,1013,Country_3,2011,3.994818487253616,10.073692015017402,Latte,62.58698158059124
1014,1014,Country_31,2022,8.535867046472555,4.018755346524916,Americano,82.17045167924823
1015,1015,Country_40,2009,2.88401080982152,11.000023911833065,Espresso,2.5894441935953783
1016,1016,Country_37,2021,8.635573118093316,12.237694076325278,Espresso,22.76192128789757
1017,1017,Country_36,2019,6.821838404060815,6.738815928546657,Cappuccino,96.98489491854542
1018,1018,Country_24,2014,3.4952762786166183,9.111106012548678,Latte,84.7852627471117
1019,1019,Country_31,2006,6.3362830840489455,14.62299285752967,Espresso,30.4025445176692
1020,1020,Country_6,2008,4.259990694778724,7.279271087335138,Latte,37.27625432988195
1021,1021,Country_2,2009,4.587738677843973,6.454685761459149,Americano,52.26824808659525
1022,1022,Country_20,2009,4.812224332775043,6.319402695258112,Cappuccino,107.74579222858289
1023,1023,Country_28,2015,2.5065539757785675,10.14680917789396,Latte,91.84777379683185
1024,1024,Country_11,2006,9.88769347521134,14.447658114388071,Cappuccino,11.36611836211818
1025,1025,Country_4,2004,2.2522770250497928,10.6955914212039,Latte,114.23093320284173
1026,1026,Country_15,2022,7.299974985474227,7.336554322614259,Latte,40.1362748902824
1027,1027,Country_6,2002,4.9698211820594445,11.024267558741997,Mocha,101.0921920822586
1028,1028,Country_49,2017,7.168082327573591,10.873265273575662,Cappuccino,19.381063854571018
1029,1029,Country_30,2010,4.84998602470067,10.566176493026196,Latte,149.69027023115603
1030,1030,Country_38,2014,7.39000517007087,5.753688275771323,Mocha,12.969940432469404
1031,1031,Country_2,2020,7.833884075746886,10.980234792794937,Mocha,111.51837023174828
1032,1032,Country_15,2019,7.5244211231971585,8.731808977659496,Cappuccino,81.6582235287112
1033,1033,Country_11,2004,2.911695850865218,4.204512644853367,Americano,13.804939501336603
1034,1034,Country_8,2023,7.255145877237477,9.937409358622446,Cappuccino,4.994758175062571
1035,1035,Country_26,2011,4.2399003956327785,14.881934197402591,Latte,55.03719190998512
1036,1036,Country_45,2003,2.230410964554668,7.847135499283819,Americano,120.53136586906444
1037,1037,Country_44,2014,5.318645375111632,14.62115140150524,Cappuccino,7.131534801927482
1038,1038,Country_5,2008,5.468344822430408,5.05826315828854,Cappuccino,105.95540083588008
1039,1039,Country_6,2006,5.737393066819572,12.056951274540369,Cappuccino,98.65106516337156
1040,1040,Country_26,2009,7.63859332312573,5.257629941291189,Cappuccino,40.56511383914231
1041,1041,Country_4,2022,4.470750473139673,7.009287309108016,Americano,12.546313324498652
1042,1042,Country_19,2012,4.522244104831381,10.279249188543368,Latte,137.38297212255523
1043,1043,Country_20,2007,2.4844180499300847,10.520576633744238,Mocha,45.75212060777187
1044,1044,Country_33,2011,7.494569727938368,12.527324489575884,Cappuccino,17.59610153622741
1045,1045,Country_20,2021,6.542608731196672,10.768425479501833,Mocha,102.54604467577649
1046,1046,Country_49,2023,4.7954009015503045,10.529761748186168,Mocha,33.28550308995257
1047,1047,Country_12,2018,7.641511831338837,14.035883956880522,Mocha,71.86898257883186
1048,1048,Country_47,2000,6.298861993815017,8.97376827430073,Cappuccino,8.510426091168924
1049,1049,Country_1,2015,5.753959566964317,6.477923565645606,Cappuccino,148.95460838730764
1050,1050,Country_26,2021,6.090596349289012,5.779674435259933,Cappuccino,67.69554788954837
1051,1051,Country_14,2016,7.090785002136452,8.399940564904497,Cappuccino,149.8673872151206
1052,1052,Country_38,2017,7.280020836596796,11.840280307130651,Espresso,58.46555666317588
1053,1053,Country_37,2010,4.311662553125737,4.46797833422891,Latte,52.83003083539069
1054,1054,Country_11,2017,3.125946907129226,5.419587251603467,Espresso,137.27127691179393
1055,1055,Country_36,2006,3.25307344952415,5.167248061140034,Americano,50.09041222282873
1056,1056,Country_13,2017,7.115127087224013,10.437751683566049,Espresso,65.36882655012434
1057,1057,Country_43,2007,8.982986286137008,6.671511155843929,Espresso,12.63845507040947
1058,1058,Country_3,2005,5.275970226764414,5.828853711315362,Espresso,143.36389581728588
1059,1059,Country_33,2006,3.356161282635699,10.520477917173244,Latte,13.687534886784428
1060,1060,Country_6,2022,8.052819986350837,12.374409069976172,Mocha,115.9065550967633
1061,1061,Country_50,2021,8.659915795355587,7.653704080979308,Americano,81.25369367786537
1062,1062,Country_10,2009,9.044659544967733,10.360250662442557,Americano,10.149366463082671
1063,1063,Country_5,2010,6.854651431309866,5.079368545194062,Latte,1.2538703781173703
1064,1064,Country_23,2012,8.885828475104677,14.28710133503327,Espresso,140.39749214054228
1065,1065,Country_10,2008,2.123319667587261,7.705858038462502,Mocha,111.58383723109604
1066,1066,Country_44,2006,2.857886414156188,14.972562624908514,Cappuccino,103.27900028737282
1067,1067,Country_2,2008,2.74060853641679,14.764465314347603,Latte,66.34492305928407
1068,1068,Country_13,2012,7.700837474037864,12.567057942693928,Mocha,36.55345421993564
1069,1069,Country_40,2002,2.556654268348632,4.220738049476634,Latte,102.29959813485551
1070,1070,Country_2,2002,5.970914979730456,9.978224124227996,Latte,91.63685922394778
1071,1071,Country_20,2000,5.781655189090313,4.955200624840127,Cappuccino,109.22498703240213
1072,1072,Country_1,2020,4.485628188465928,13.846518285576678,Mocha,55.503085256539045
1073,1073,Country_37,2019,8.963241359536799,12.685998779121432,Espresso,148.05164031646535
1074,1074,Country_9,2001,3.363465615039968,14.695744142552511,Mocha,10.984289658851395
1075,1075,Country_17,2002,4.819702275193919,10.692212484647747,Mocha,12.875540938395892
1076,1076,Country_9,2014,8.193372000183434,9.74390084932772,Espresso,137.61450128951165
1077,1077,Country_11,2023,2.243378515146274,9.708712415388264,Cappuccino,97.50825880293748
1078,1078,Country_15,2005,7.383603201970949,8.250932118997794,Mocha,49.62377615913356
1079,1079,Country_24,2012,8.531181810892566,9.155590739520552,Espresso,114.5309608973933
1080,1080,Country_38,2020,9.45814271070534,10.989538414488852,Latte,68.46323479010294
1081,1081,Country_35,2000,9.01037312393188,14.26242368311905,Latte,4.147104812352085
1082,1082,Country_30,2019,4.555072934669481,10.55472772081634,Espresso,98.01444674357364
1083,1083,Country_31,2018,6.6909131305836205,13.42827536549104,Latte,37.22367862663691
1084,1084,Country_49,2000,2.618347945203727,13.490579024327507,Mocha,18.1849323749001
1085,1085,Country_5,2020,4.062960028384069,9.707159434330851,Espresso,34.565704192411225
1086,1086,Country_44,2021,2.753779029980059,7.822166056473838,Mocha,71.94752428825802
1087,1087,Country_50,2001,4.521498321231711,11.03531260665289,Americano,8.428608261202797
1088,1088,Country_14,2014,9.00149770766983,8.90465076106327,Cappuccino,132.5897056301526
1089,1089,Country_11,2013,4.777334717394341,4.895849540541262,Cappuccino,84.42778446883493
1090,1090,Country_9,2018,6.495184824011411,8.155900104756771,Cappuccino,44.65643083719694
1091,1091,Country_34,2010,5.467046784919527,14.934793518542572,Espresso,103.36372236521376
1092,1092,Country_12,2014,5.6713321943898825,4.53363057028916,Americano,120.83123805001124
1093,1093,Country_35,2005,9.756576414692466,11.663336030910196,Cappuccino,92.47476956953857
1094,1094,Country_35,2019,4.369235746110864,13.253075755783716,Mocha,31.17170760466801
1095,1095,Country_1,2008,7.018595756185371,11.135984938229166,Cappuccino,17.43297460182011
1096,1096,Country_40,2004,5.360501356635576,10.26723054279619,Americano,129.12505485797462
1097,1097,Country_22,2019,2.4891694483814897,11.783098586766332,Mocha,35.96842461920934
1098,1098,Country_29,2001,5.914646652993888,8.722770110296212,Mocha,3.992282170947159
1099,1099,Country_8,2005,8.506746632360866,5.004979110397644,Espresso,96.79241411498356
1100,1100,Country_11,2017,2.790023749453507,14.5860892973372,Espresso,23.779914149782623
1101,1101,Country_41,2022,2.556734779170472,8.755308469826158,Latte,148.6545031449217
1102,1102,Country_37,2018,3.2290521631461333,11.319281608848192,Americano,130.58989392917238
1103,1103,Country_14,2008,8.115200891114448,9.844414805782248,Mocha,91.65841317418143
1104,1104,Country_30,2020,7.791963073157904,4.6014037917531,Americano,125.24598074867298
1105,1105,Country_35,2023,6.520142151248884,14.480212610917924,Cappuccino,71.10981941453574
1106,1106,Country_21,2005,5.745811232741059,12.717909487257556,Cappuccino,118.48445042490285
1107,1107,Country_37,2013,9.106606517620977,5.640076839163344,Latte,97.33349930717552
1108,1108,Country_5,2023,8.13358259066786,14.798137639170935,Mocha,5.268052547478734
1109,1109,Country_19,2012,8.495538010414442,12.105915093888788,Mocha,142.36489246537352
1110,1110,Country_14,2010,8.506098410805233,9.195538154711397,Latte,129.27701715130638
1111,1111,Country_26,2011,7.141737237964464,10.725070622155306,Cappuccino,143.05770119839005
1112,1112,Country_4,2018,5.664116994527567,5.174103502160573,Mocha,109.97352424956154
1113,1113,Country_25,2018,8.917422020685203,10.16452661017172,Americano,62.3970773275817
1114,1114,Country_45,2020,9.408059340826004,4.810271792187653,Mocha,31.84079826965605
1115,1115,Country_42,2018,2.190448346066744,9.99340782831232,Cappuccino,27.819455787314485
1116,1116,Country_25,2023,2.4124389861300104,10.07965257639064,Mocha,22.59252100977797
1117,1117,Country_18,2012,9.669946375267498,13.618826636768183,Mocha,33.87083675358614
1118,1118,Country_40,2013,4.217284910753558,11.975632502995234,Espresso,83.0447659887619
1119,1119,Country_8,2023,8.98695551719535,6.745076314366321,Mocha,102.87801442988832
1120,1120,Country_39,2017,5.110360951691221,13.772687564066423,Latte,47.79442759142397
1121,1121,Country_40,2011,2.952800460874845,10.305669313328064,Latte,82.76329845667166
1122,1122,Country_14,2003,2.643545601674674,10.67017426431437,Americano,51.84664625862368
1123,1123,Country_32,2009,3.252063192643652,5.858795061443962,Mocha,104.7799860774254
1124,1124,Country_38,2016,3.9991455589389178,13.435509555660254,Americano,148.28444682771743
1125,1125,Country_33,2003,5.90814683144661,14.240616265181984,Cappuccino,103.66352828904964
1126,1126,Country_23,2011,7.611983204526268,12.52489714444399,Cappuccino,9.795555948810348
1127,1127,Country_15,2012,9.8911886118824,14.348276979095068,Espresso,72.1080087172644
1128,1128,Country_33,2003,5.532053946313368,7.325298945345804,Espresso,115.78773640254508
1129,1129,Country_25,2009,6.145479538744879,13.472310851990482,Mocha,81.79399933178377
1130,1130,Country_17,2002,6.174525611066045,9.377824571501169,Mocha,142.7083914287118
1131,1131,Country_33,2014,6.3154748439034885,5.803089232379434,Americano,9.160980201427472
1132,1132,Country_47,2001,6.141925256835698,11.356806589367412,Americano,44.38217595105603
1133,1133,Country_2,2016,2.0701980404953426,11.525322977764668,Mocha,33.8869980383285
1134,1134,Country_14,2005,2.0137985768787257,7.156169651323592,Mocha,115.37570806277472
1135,1135,Country_40,2007,2.781330545008984,4.302426647903271,Espresso,79.045167204117
